HolderAddress,amount
0x313c8673ff69dfd7be2a46bc540305d3e2d233b0,250637
0xe26303b21cf85653d44439b19777782a2b850801,250637
0xf35ea5b2037a184013e468711ed3578f545b1aac,250637
0x0fc0b3c7901b90db47fccc7217126359b20bf8a0,250637
0xf36400455dadcd0127b674657af5a8b8f7cddb47,250637
0x65304c72795362be2e05dc3fa23cb15197def433,250637
0x4237cc76bc0be0fac5f5f4a734b74ad6833790e3,250637
0x7bdabacdefe853509a16830df46b80f2870ad9fd,250637
0x9ffe98f3a8d9faced7d88ac966d7f828a68adcf0,250637
0xf3478bf2d1120590fbf4cf4544c70d20237037d8,250637
0x5a9c8b8c44b7cad7e277a5bf4f55ab7a62ccc43b,250637
0x10fa4bf4d2f352153b8ffc6743b858c8fa81e88e,250637
0xe82ea9f3b95a44529d7ad29aedfbb6df1165fdb7,250637
0xf05471e692eac2639ae9e6aac061c2cdcbaf9610,250637
0x48abe744b2d143ce3360b6ef2967a604f2ec4995,250637
0x5ad09d05239c1ff2f857071bae5c285f70ee6338,250637
0x2b1eee2372c7b00ed30a1196247823377b686931,250637
0xe3086852a4b125803c815a158249ae468a3254ca,250637
0x9b0d1ecc2e15580ac47ef7fdad0443b16784402f,250637
0x9b9cff933c95c52a06a0cf644db51e8c4af2880e,250637
0x32d6fb3fd5124542dd720ea4fcdefd88d7617587,250637
0xde31b36631c7bd5883722cc8b7f11dc8fb061dc3,250637
0xfc14f4ebc95119dd52788bfcc206a6a3c23e7654,250637
0x4cdf4cd30a9fac19d26a8426df2f1ae22616d69d,250637
0x2e55e627690c938bdecfdc07b11a6cf7d1d2e4db,250637
0xc6400a5584db71e41b0e5dfbdc769b54b91256cd,250637
0x930167ca2fda0b41340d364f7fd713f397ee769e,250637
0xc16fcfad0a200ba8eb1dd428d90a9064841b8e52,250637
0x7ad87628d5b36226bda5750ed6c1799c24568e41,250637
0xb89a58f65a4f208010bfdfaac311ebe9a2530d0c,250637
0xc9a80e7ae87f12414d112748cc7e0338bdc719bf,250637
0xd8403da6fafb609fd2d0e8f3b69d5492cb0ea314,250637
0xcb31c8b2ce9d229b1968ceb2516b2eb650151227,250637
0x558f5f755cf238c118bf0b47329b4f4bcf28900e,250637
0x63670ad99a6c3cb016dc8018d94cb55e97872905,250637
0xe77a08d1513974f9cc89fd2eb043eb68355eed20,250637
0x9471f70f2518846f7a076636d64e5a22787da105,250637
0xcc8a8008a63119323c9e1e4711303f5481823d71,250637
0xe7ccbc324d335abecaa606c7e4632029a7370275,250637
0x8929cf8b9acfb5f1a6156e67ea573a79f16be090,250637
0x2c46820a69ece3dfd4b7c22aeddb336d048f872f,250637
0xbffec59f5e85f37af43a872dbeb641cd18921f04,250637
0x9938917b750381c0a20dfa48eb4139be47b22491,250637
0xad0075e40ece8d9cb1a86a740dfd10522baedb32,250637
0xec623f380fc15993d47dab43bb9109469491a0cd,250637
0x67e7de67b3ef4c38c9d45fde77b63e164f531408,250637
0xd02eb7dbe6290db84577e17d50727a56dbc5259d,250637
0xb2562b48ae2eb6c759755d7f365efb3ccf975fc8,250637
0xd44fe5724dd7aa35c96d51861f4ca33069fac33a,250637
0x439ef4448f367fbee46422e8a5ce252b2d62690b,250637
0x132c8e4b5479f99afbeea82d27c637197ba77a63,250637
0xb97029f3b33191271cfd7b33b40dfaae8e5067a1,250637
0xa66bd8638bb1b38863bced3ca23416e7bdc927bf,250637
0xc76486b68aa9f317df861ebbc13d514c0762cdb5,250637
0x51c31771ab7407977d230095b6ac3368869e27db,250637
0x81974c1a09e53c5129c6e4f74e547fda0adf4d2d,250637
0x642889908c19f561da132ead45fc7e36177b5bb7,250637
0x6ea155c22910244adf8c5eb8e30addd26513f470,250637
0xc15c30f2968f28b49f0e09c1c31b8763a99d2c61,250637
0xee2370cce9dd0c8d9130a50cbd9da69d8fd2a81c,250637
0xb9e1036886599a8613dc637801a92f9df63a2aba,250637
0xa6fa41724773bdc08a11f8812b8a74bff330d24a,250637
0x97c1e88ce4ea672f8b60d2447b86f692556f76b9,250637
0xa79b1280649589f743fb3cab5296b5567f3621d3,250637
0x066460c76c656613e11d11ea59007567c68b8411,250637
0x304574a66d358d6dd8b0ed6e69d00c01688f7866,250637
0xdf21119178d03b5b0fba50eb6c2e213c39065bf0,250637
0x1e591fa6231c0277f5389a9600dd140b92af184c,250637
0xeb78beb8df4876daba5033170877c44ffb311792,250637
0x45d9a2050cee0cc13501819fcf2d730337521882,250637
0x9036e214758d06286d2d144c23858b4cf54cd7db,250637
0xef41e1d0d1d87c52a71731063e41f20895763360,250637
0x2eb6a0a495e21139f3b831812028dac03f9543e4,250637
0x6994e946a84c51848ecfcfa9000a9159677c2052,250637
0xe485136c168b504c95461f6e4755f6bb2cfe2ef8,250637
0x0e29617feb387b391626046a65ef0024b10bf7a3,250637
0x26d7b4fe67f4601643304b5023b3caf3a72e8504,250637
0x958315c11ace51fe2dfb024eaf35df0fcef1fbf2,250637
0xeed8c0aa832a42a0b883fef5c1bda25c339d731e,250637
0x78dacf90cfaa7b14e5f6560af7527a6bdae202ca,250637
0x12e08b091a8b6419502449bbb369709c1e4a60e0,250637
0x412614b53e2afb513be72b97f70bd8b03161cd42,250637
0xb1cfc7e4d0340acc9db39caa50bd2cd3015ada86,250637
0xc28fc0917cbf0da2f323fce522a823d4866d5e8f,250637
0x59464ec1d67783bf6931ed4470207981d74c4976,250637
0x7c157272411ae3ad255f1fbc05075e0dadbd8b64,250637
0x9641206b8ca23fdd558f071cd752cb5f3cd493af,250637
0xc4ff5a753257e5ff86614e715478b28bfaf9065b,250637
0xdb6cfff6c0955676bfa8ce795d5beffbab793298,250637
0x8ba68cfe71550efc8988d81d040473709b7f9218,250637
0x0453bef3490d4e4cbb01ec94737b75bbc051c750,250637
0x66666666f6d4eef3bf30a60dde1bf50ce056e87f,250637
0xf95752fd023fd8802abdd9cbe8e9965f623f8a84,250637
0xcc3415f9fd1e170413a776266bcef6ecc02511f5,250637
