HolderAddress,amount
0x736a220bd921e896a24e7433542488b49a609f57,250637
0xd149ca41e7da258ae9720959af23d69a07b7d2e2,250637
0xd9e29d1aca281072b5cce3680d0e141183fe3620,250637
0xa95407543cf9f8d359fadaf9b4cba11f5f38b74b,250637
0xda3bb46d03bc8566fe727545837bdfb1085ae475,250637
0x3d889b6391506032f9e9380a8f5cd3199661fb72,250637
0x3af801a11f9125a01102827b0ba773474e88a8d8,250637
0x84290be6ffd8253d731a17cc55a88756eac17c26,250637
0xbe18eb2606cd17afcdec4f3b0c5f620d2992ebb2,250637
0xd38edd95502d866b063321ac0e65dcd692517663,250637
0xe7a2ad77a6d80a6fd5f28ed1a62b238371c50460,250637
0x9be858f78dde9f8665d55bffc02379ca53178e74,250637
0x0fa90d2e80b4049f37b41fc2285ba6a63704ccf2,250637
0x8fed90364cf52e389ad67cbdc3275ab0f6c7f212,250637
0x8294933496b2ece20e88aeb5f84115afdf0add56,250637
0x909e85ea47a6c2aa3d2efa23e26411bb7eea67e6,250637
0x3bb7b3846d3fda0c4a82d4f69dc1670429d6e57e,250637
0xf610b3eed61dfc82ed463ca2750eba7a3948bad7,250637
0x3c370e8507a562199bfdd77985aef8c2550bafce,250637
0x1f84650300204862d57b7f565dbf894fb85b33c8,250637
0xafc6cd433a637ba954425d2f90089166d598901c,250637
0x082688e8a9f463ee6e6ea5a95de48c054ae7a8cb,250637
0x5ca7bb319e94a18fb30695d4928dfca33967cae6,250637
0x1f9d8a2a241696824878101d3470c2507d248af4,250637
0x88cd67c86b761ca58aa95346588d9d61dd4a934e,250637
0xcd00a2d4222f9b33109b6823771715d7fb37a4a9,250637
0x9970f94baa7fd474cc59c1f91952f7c54e0282bb,250637
0xffad5eaec0f42e2e2683f6578f59718ead33ea45,250637
0xae04494efe58f1933393f710067d6cd31e5420b5,250637
0xd933b8b56923769f06d5558d9a1c1f25f8444a9a,250637
0xde64943bcf34a261f3df6b095a6e322c3d66723b,250637
0xc9e49091cd29d99670c64a1e3ab780baed63ca3a,250637
0x098eaae2b85ed3b43e48d134afe475a5f7255cac,250637
0x179ad628e49a9e613d191bccb9b1f3934cf3add3,250637
0x62e5dd6c2594a4cb57a88ed84e5d55af58c33ba7,250637
0xffdaddef3a54aae0aee36487f4eee6687fd43d87,250637
0xfb8f234e91a1585a44da78342edadd70dacfa422,250637
0x9f3a9bb4cd561d1838548f4cb0ebc6d5d63dbdf8,250637
0xb37b39be10fe1e7eb0130b34df6f7b6a37759fb2,250637
0x945309d8b6ef6503cba5de46104adfe67645cc77,250637
0xf7cf9a18f9a02fab216d2d797f8b18679f45ad91,250637
0x70015c007e840a45fd160744dfc39c41a16bc7d4,250637
0x578728e317e9d1ad986872754f1afa83d9e02b99,250637
0xdc0de26b028dc6e6262e9662473a116204c09347,250637
0xf6c0d301fd8dd2d12f0154438aba67a9f612a1d3,250637
0xd270cc1f33d2ef75b42cdef3b4681da0d8eb2fb2,250637
0xc4e8771b51003d7f6d2a93edfd0d55227a15ee6c,250637
0x06ced159895afd88edd3a14fa4c175ef0d317b11,250637
0x08c1ac67211b68b0e8d1ddc44771a3ac5d34cbf4,250637
0x06b7705137eead244eb7b94873a7dfe2acdfd234,250637
0x5f93ae3fa4df43b6fc466ae704ed1a8cd4267a3f,250637
0xc7b9433d4e856e34f7519aef92a9f8e9d9759330,250637
0x7faf37c7e1f728064aad4c95c80a0bd692408ae1,250637
0x2ff162e2c62fdc6112d9f304b416fb48bd120b32,250637
0x44b498a3e19e72d14bbd429ea1f82ff7d98dd31a,250637
0x52fce1d3ba96ee7d3ef9325344bddaf541a93175,250637
0x71ece540ade44678b7c361eccab4ffd4df3e4194,250637
0xc7f0e339bea369e91533f0712d16d9e31613bef1,250637
0xd1b2fcaa88b3e8b68d1b1abae919363f62eaaa7f,250637
0xcd211569a108fdac74d729ba7358a743a3c2e08d,250637
0xbdcc0c1068a1c27a52c7902b348af2d033abc189,250637
0x92368e9e3cf60c8d91e0f5c4d09c86e768e4698b,250637
0x6899854280d2e5a0e2e3283d156e94edc25fa8ba,250637
0x2f9994048ee63271f5beb337c902b74b93a0136a,250637
0xd5fccd4fdda90db1affaaa5a852f7bd891cf5200,250637
0x97df9627ab546197f2b571dbf60685e32f472fa8,250637
0x36313380a4d5d73e08193ff504ee2045edc4eef8,250637
0x98808123b7d22b7691711807ee4915cd93a3f01c,250637
0x3e3007671efaf119444d2257d777fac90a6dbf13,250637
0x2f1d59f47371cf659814aed66967b3b0bb82fe99,250637
0x905b84e161ed0711919d78e93c5914050f3ed7b4,250637
