HolderAddress,amount
0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,250637
0xc01162ed99a018d02b8a12f4712b0b9b87a9852f,250637
0x1d283807630ffb876a5d78b8e0788e491449f241,250637
0xf492ae73d3bfd2956bff0b07082331b94d7efad1,250637
0x14e61826f2c41552e9c6e6d7fd03b197fbb7a9b4,250637
0x6455327f820edd69c4cd665b995e0fec679d7f9e,250637
0x8306595570c7f5453d5dc595bf67c6679567e214,250637
0xaebf847be3c8830ec7e125ef3b4b2ac58d468b81,250637
0xfe963c09b7fe782c96c78b125faf864f4d686ed5,250637
0xb2047abd38e95e1e4cb2addf4df4610ccd2e98ce,250637
0xcbec39236c17b776ee49348772ce1c5d108b0a37,250637
0xa0ba8ffebdc4952fe94edcc0d5263d1b9afbd9ed,250637
0x7baed32a65a301ef0bdca4e62c25411471ca11e3,250637
0x969b4b1d36d68a1aa2eaa938cd386342dcfdb113,250637
0x108a856a9ccf27d05749123d50edfa07cf81a729,250637
0x850788a4280c5378c3170f9e63764a4fd5351756,250637
0x510c8741f1f752b533011033c142847d3b5a4d53,250637
0x86e4f6feae1e471810a9836bf7d4c609e11445da,250637
0x16fc768a100cb0750839e41e9724ffa81658f2e6,250637
0x20477111e58aa1918dba1c25e77bc601ad7bab31,250637
0x4734b1d4b2df58329da586b2841f47e6a29cadc3,250637
0x736f085de47f82404f774f9a580130be4043966b,250637
0x18016fe546ca8f10958e8f4c69efbd1e2f49a465,250637
0xd8610cd3c0103cfd5233f8645ab7c66ef29a71d8,250637
0x34b68b86dfdb2bc111b20c9f88475218dced1653,250637
0x02f154d6a409715767ddc86a5b604e8dcb55da5d,250637
0x75da1f73fa85ce885fd209e34d6d9334ecaff14f,250637
0xedd1c688d8e75849d52316237e6634e382b03310,250637
0xfe5cda3c48d52b4edf53361bf28c4213fda7ea09,250637
0xe24d1c6d757223aa0b3f1f031951a33a59a10206,250637
0x8cf7a27920918389e2910f3653b751d3fee3efdf,250637
0x1c80f2026b15890bac554d7b7686e1f27ed77196,250637
0xebe7f3f59fe5378fd8efbbf776087fcc64aae113,250637
0x94372cc8bf179d1797fe6e5a6dd3d724ff95d953,250637
0xcc6c52ab9d3d7cc1857ea21e4dcf259087297296,250637
0x2f6be2a9185e4c17cf7dcda2d9cfe93deaae4ac9,250637
0x76963ee4c482fa4f9e125ea3c9cc2ea81fe8e8c6,250637
0x46179efbcaeb9f2eebc1edd1c1d862774212d787,250637
0x2353c03b94fe16fc0dae93325339a9a52876b24a,250637
0xbd31d988151de348c928254d5622148fdf7af73c,250637
0x66eaf34c04e7cf248306411f893c76dea31cd197,250637
0x244312d5330debd654fe1f4e353badac730d7b3c,250637
0x42a178633240601d3485e1f51d8b62ea58c9b5ae,250637
0x6a027f8739b306f6fb247136d4be0802f5ddce06,250637
0x2a2cd7400f922085b62ca9bd9ac0f16151f716ab,250637
0xb98c6340a49cc87256435d7fbd795d95c8f25d11,250637
0x6cee7b340764c49a827c60d2b8729e49405fbefd,250637
0x414f81da5c803ebbcb989e9cdba85359f5fbf4b1,250637
0x2a559c271504a9bb193d548c2d6027249b9f113e,250637
0xee97291a78ef4c2812bc9aeee9d200f9890c4426,250637
0x2055149768d71910aa4125ccbb9fdc46edeb2436,250637
0x4a3e6e66f8c32bc05a50879f872b1177a1573cdf,250637
0xd5eb44e88c27f972d96f58677c7ebcf581102286,250637
0x466fa491b4b62b70e4840a3e7501cae3ae1cfa6d,250637
0xcb0212a096eb6db73521b84c04a0d2ffb5ed2309,250637
0xafaab97d7e708737b46dd2ad41aa82cf2eaff9c5,250637
0x6105c1ad5fa00106e78d53e6d0b7f5f01379c33b,250637
0xb2eaff967f3c145f97b20bc1b09ee9b242097c1d,250637
0xfa1dd83c9cda5bf2f626c68177ced85532136789,250637
0x0dc4ee7df27239f9356f91d9399683f8e7489c11,250637
0xe14a2134d36d32a03c5b59d29b30bf8fa1ee4f8f,250637
0x40219e9f96626ff021d244d7cde2871a3bf26d60,250637
0xb532ed9b92378c43f23bf733dd3e14515a860174,250637
0x5fc1063dd07eccc4590a7c1db56fb6d0083e4549,250637
0x91df5ac731273c424486e05ab8aa538080b8b8c1,250637
0x429f42fb5247e3a34d88d978b7491d4b2bee6105,250637
0xdc7c6940d4f84538cb8f139f4089b95436183e49,250637
0x9caff9e4736d4033f04d0314f550def274426c6b,250637
0x68924867dbd60cce635aab7bac5f539f06ce6697,250637
0x557441dc91a0563b8ef8dbdc8a626d2bc765f373,250637
0xceed9585854f12f81a0103861b83b995a64ad915,250637
0x48a5a6a01ba89cddf97d2d552923d5a11401ed19,250637
0xe9c92b3f60c9e3ce0f4b0bbcdf0282efb1c41070,250637
0x3d39a83cfdb3f5268bb8ddc3b5b51a514cab78ed,250637
0x995b0568919fecd6147695efff024b5b0bf528c0,250637
0xe947e32c6e1cfa4b9406e736782df1446a5b189b,250637
0xfe45e9d56505bae555f6ff34a3149c86bcfb5955,250637
0xf37fa93c8e1e37d8c826ec398be4509dda4d34a9,250637
0x4ed4e862860bed51a9570b96d89af5e1b0efefed,250637
0x829856ac88623b3c6484f282b1ff488b206b5122,250637
0x8c428c1bb9f55fce62a968a2431ab54fd4ffd1b5,250637
0x4a0b873e63d528217a9e779ad57070065c473da9,250637
