HolderAddress,amount
0xf56dd30d6ab0ebdae3a2892597ec5c8ee03df099,250637
0x54ae3c2cb6a1c87ce060782e291f756c34fbf327,250637
0x02a6465731d23cedbed11674adc17c6b6fde8eed,250637
0x7702134be60497e9ce43794759d96792675485fc,250637
0xe84d99e569a7c6941413b0282d6abdde63b7a0b6,250637
0x65f2facb741b51c08dbf22f8f3aba667ce2fd135,250637
0x7e07064e5a921a57eb29c22f179b20513e8a3485,250637
0x547a2e8d97dc99be21e509fa93c4fa5dd76b8ed0,250637
0x776053d995b0ba8fbc23522d793d6c409801b6ee,250637
0xc4a6d3d717248c2978d636c2e9d84c146c1055ef,250637
0xb2ee477ced8d69afdb5707b31170c782f5f26f5b,250637
0xa75c9890caee194fb598cdf7b84c9610e6e21a12,250637
0x75ee7dfabcbbb47f8b2abaf1f533b59d3e25354f,250637
0x45102541b54a04920441f99cff5e327b789cb646,250637
0x321bf7ee14b1f46e4e877cace5dbbb65dbc03778,250637
0x5d802e2fe48392c104ce0401c7eca8a4456f1f16,250637
0x25217b4a6138350350a2ce1f97a6b0111bbfdb56,250637
0xc445bf044825b6122a9dc7962ac5c7cc56a02e17,250637
0x9d13a5aed11fc45e725210852fd1802fc4194576,250637
0xde3fbf975945cc2fcc819cf2436bf1a939646473,250637
0x2ed284077cc25a3f400daea79714ac4a5ac474ac,250637
0x44fd03ba8299bcd753b1d7913f3483c2b89f95c0,250637
0xbc108ccd49f880d7b1a629fc8ff0f65eb8521b1a,250637
0x94c979f434ae32a6b5c0d20a67d1eea7ad56e2ac,250637
0xc6b0a4c5ba85d082ecd4fb05fbf63eb92ac1083a,250637
0x7401975cbf760a38786f2f52c032d26ff22fe47b,250637
0x6c0252fcf74cc406daebb5d24fdf22ec78c94ff9,250637
0xe2a96c1f5bbebf0c0a1fc9890bc359104c9054e1,250637
0xe437bc0fe994a491d01ea651ed63c0892d85ce45,250637
0x838e5a432dfe6efb9f5fff2777c5528741ea849f,250637
0xda933dd24632990b3293f1823d2d1734d3f94446,250637
0xbd479badaf5a2172d48a11a297e4097394ff6ebd,250637
