HolderAddress,amount
0x7510abb69b93d397865b8db537eb8a6215ecab01,250637
0x89cff61026f6743b8d25ae9b253582083136b1c4,250637
0x56736067ce9f32e4da19ed016d6ff73270c6f3b9,250637
0xb8413092c409ae6e64c32e199647129c8ce183c0,250637
0xbc0139b7b925cd3aaf818880ff45ed15b077e111,250637
0xa20dbf28b2077357d6ff1006fe068f35fdf06d47,250637
0x9fc8e6fe2cb058370450fdab0b383117d2881b71,250637
0x999ce4fe69937aa5d67ce377aee098d308aeaef3,250637
0xf638e43c7ee7e2974f26411bf0808b5fbd18a2d5,250637
0x82ab8b0fd73fcc40548d0aabe1120356c70ecb4d,250637
0xd1e3320558e4e8feb4013eb903fbcd35e4287200,250637
0xce5f9c20f756f99e503bb228fcc77a2c274f24c2,250637
0xc6e4e091c61a189158fc26fcdc2a8a15fac338e0,250637
0x012ed994df76022637f79ff9e209d7d44a4d1c8e,250637
0x78077a0a5bdd1b6c15b1382238e1c13231a170c1,250637
0x62bc30681bcab011a5ff538de6daae60645dc7fd,250637
0x02dd8c4aa05ff8adc5a9424bef402b6a52b5147e,250637
0xb7f03387b7a75d2a7dfae8be952b5843c0ae13c7,250637
0x91746d6f9df58b9807a5bb0e54e4ea86600c2dba,250637
0x59329c88baa317b9307126678712738375b29e21,250637
0x3e4f3633ba926cfbbe6f3f65bb58851462b3b70e,250637
0xe8306e91a7af0794ed23c9a025ac65b208e8decd,250637
0x6583023d55f80796a2500f85e96391df79a02387,250637
0xc2a02a8c08118ed548e26c35c84ddb1fb87fbe37,250637
0xdc95187573e80068ee377c60fdaa4d3cb5f76ae5,250637
0x10feb6f3111197336bc64ad3d0a123f22719d58a,250637
0x17a11e7b17b44c9eec424345c1969883a6cf6f89,250637
0x9ef37e8e8da7c897ee9e49c1b0ab7a748d9ebf0c,250637
0x62325cd9f3116d925f781bcb2f386fffded7c801,250637
0x2163593234f67de419cf664de81678c93b608744,250637
0x2ea793c89e91c6cf7c18ffb817fbe4c19dc1c1cf,250637
0x743c71af43a73dd194ece657f9066f6a36b21e44,250637
0x514af5fbe4089a0caab1a40d867626caa243eb29,250637
0xf5029333b4b4476d4e2df5d6416108f36f81c80d,250637
0xa83ed63e525fc00235f4ed8d2b8c55294ea3a187,250637
0x31ee70b3ad0f6b7c9533a0cbd90c1d8f808497d9,250637
0x4d9702a0e8f0dc03b1e66875727a8be1d4513e30,250637
0x898fdfd721f70335543a0122a9c6f0cc05e6a0b5,250637
0x658729879fca881d9526480b82ae00efc54b5c2d,250637
0xe51181939c8abed0f26205f17181e87a399c7c55,250637
0xd7ea94673472155bae12ed93552880bb7da0b5b7,250637
0x5463b193600317f99a67a1ba7dfec68d72ba0c53,250637
0x27e6157c915c1de05bc2307472c501c3d28aec1e,250637
0x3ec4e16c3d3031f43aed68c57558f136cd93a280,250637
0xadd12bbd2922037c55e395ba1e899db08627b9a1,250637
0x6354641b556ac1f4e3f5f3fbad1ae92a54bc7d4f,250637
0xe5bb5e613b7901df39787c3232d3f2d7ddeb7c66,250637
0xb7df71d5d4f8aea9758f1e015e634fc0b456aa0f,250637
0x80902f0458cd548e3385aef9cf820d18095ec8ca,250637
0x5b9413f33784db3eb998299e6989fcd159173a03,250637
0x8abf372c445bf12790a95fd6193f26b9ba71bfdf,250637
0xa15828dbb5a7bc7db71c69ffa6b504aa77497b53,250637
0x8bf29bd3737a65180e0f67331f88ba9fb9e918af,250637
0x2cbb001b46a49d1e04e937cbcfe23029fa8f7384,250637
0x9eac9f561ac465ebae5dab82475e6fa0d3bcc431,250637
0x412614b53e2afb513be72b97f70bd8b03161cd42,250637
0xdeee1831d22b573784f1abdce8b1ce93a1901e4c,250637
0x00ca1f4765e3f9820f9cc2fbd3732d5f908d0a6f,250637
0x1ca38fe97ec6962464a9fcbe686f8d4d714332ad,250637
0x5109854c7cb8d825504e5fe3157617dab7db9d9a,250637
0x57271f0d50ebf35d7cb6f91c5ea43efdbbbcf080,250637
0x401fc961d0af5dee406411d1dcd860bcf3852d21,250637
0xa20f99b1efeec78a924b44411e489e2bcf3fcb3d,250637
0x637d5c3bcc4c73a77ce7ff6e75e5e9ed6afcaa69,250637
0xf80e8283f0dcfdf294f4585160709250f8c297cf,250637
0xd60eae7735e99c95aa8add97a828876fad7a4132,250637
0x57a682117f878c25ed6bd49dfdcd296ad7e62c23,250637
0x567d6ee16c1eb1db841a2fa7e26ef815df9bc06e,250637
0xb89fc9c8f3d6e61b5de8d16de54292e31f96b9fc,250637
0x59f090a03d8e19023b8cf8ab543964b1fbf0c76b,250637
0xcfc6d6a028783059d3f247adcea3c1e795dda38c,250637
0xa16a8155d3f0a56f5ba7b13254522006ee88f6a6,250637
0x4a68f4e6692e371a0bc34038003c733691422eaf,250637
0xfe63af69c209016d470a73f308e5ef8f3a4688d1,250637
0xbc0791c62e1ae0f2cecd4e328b0cae6bfd1c23d7,250637
0x436a40af7156a73cef579b4ec38802cef6459b95,250637
0x61f0544333fb5c7bae43a0794cd4703845cc1315,250637
0xa970da33114c841fb8c965feef4697d73d9cab70,250637
0x5b93d7cb74552c3b85ca75a4af4d189899cea125,250637
0x01d2b10e11e449d19745b6cd076bf1199f972815,250637
