HolderAddress,amount
0xf3403a061cf4f5918b26375dca1c9427d3d76bff,250637
0x9ae75101512d8e080b6c27a63cb68f8983783bdd,250637
0x8c2756f9eb70f175d64b760299ed25da505b3cd1,250637
0xa2f0959f19d243a8bbfd0959a87c91fea00ae398,250637
0x92efab3491b78c27277988eef6722bd78407a7a1,250637
0x55a961e9899c9f4c9f13ec1dfc7dc8a343fcdebf,250637
0x0d5ff0aa08e1b7738f34c48147c26469579cfd9f,250637
0x3e06c3fa5344faed1c0544426cbc3dfdb393f03c,250637
0xaea898ad4d37f1b7d65a5291dfc604b10a216695,250637
0x05cf26c914c3d1f8431b08063623b7bde3b28d27,250637
0xc958b5a6dba8c9f92f93715e0d3aa99b2c7185eb,250637
0xcc2c496fe81fbea01f05d03285010c031e665038,250637
0xf5b81786f196163875e9e331810d7e02ea3a7432,250637
0xa0a9ad080abcbe33641cd7fa97bf3d205f1980cd,250637
0x33670a323fd410121c73ab4591aa77ae38507e5c,250637
0xc7fcdf23cfd8e65dbf412f04070d45eca1bb5025,250637
0x58c702529c976110ad7d15341c46ef399011ae26,250637
0x59331e38743be3b23d40ea0587e9a1c38bce32e2,250637
0xa75c9890caee194fb598cdf7b84c9610e6e21a12,250637
0x544c9503604c450195f2f84b3549ae96f02db31d,250637
0xc8f4d87d4b3ed021102c00aebe20d6a2de67b0cb,250637
0xcad79dace4d6dc4e616eb6bc6b6ada5d28f574f0,250637
0x8a811eeb8e6ad0104717df97222b463c4ddac50c,250637
0x3798237ad880254343a1d23f30a7ef6090e6edc5,250637
0x35ab723afb100ec08f181bbad189d289076a4cba,250637
0x846de1ac3efbb1550e706503848c7d76919a224c,250637
0xf4613132baca9aabe16a04ed388e9efcf3972475,250637
0xa469175adbab0561acaa6fb17542f8096e6aa0cd,250637
0x7f9595df72e3d091f812d7da189ca5a46aafff21,250637
0x079189d323f2c95b1003d99d92314d6c406f9b72,250637
0x1ac0e125b62547d4e16249588e433e840bc4b708,250637
0x35a55b0caa6d9ea3d6e1e919e58971447e1f49d0,250637
0xe69f652f7833db473928cdbe79df55e1ea08586f,250637
0xcf2c042302d18f51ca99383759758ef5b0b43146,250637
0xb705ed63b3e0a0171449559dbe2eec8808c32896,250637
0x54e318e7b396c5c8a4bf5c26b6e63715059806c8,250637
